1782651,-384
1783971,-384
1785023,-384
1786411,-384
1787043,-384
1787647,-384
1789145,-384
1791969,-384
1797129,-384
1798465,-384
1799817,-384
1801773,-384
1803273,-384
1808531,-384
1811,-384
1811071,-384
1811299,-384
1813253,-384
1813509,-384
1813727,-384
1814323,-384
1814411,-384
1816563,-384
1817831,-384
1818399,-384
1818599,-384
182029,-384
1820987,-384
1823627,-384
182367,-384
1830129,-384
1831145,-384
1832165,-384
1833255,-384
1836201,-384
1838847,-384
1840943,-384
1842307,-384
1844059,-384
1844703,-384
1845051,-384
1847249,-384
18483,-384
1854577,-384
1855879,-384
1859797,-384
1863947,-384
1865239,-384
1867239,-384
1868449,-384
1869529,-384
1869707,-384
187191,-384
1872899,-384
1878865,-384
1880697,-384
188127,-384
1883271,-384
1883597,-384
188363,-384
1887685,-384
1887927,-384
1888595,-384
1888735,-384
1889131,-384
1889163,-384
1889545,-384
1890777,-384
189189,-384
1895989,-384
1898063,-384
1899509,-384
1905607,-384
190969,-384
1913731,-384
1915741,-384
1917339,-384
1921421,-384
1921717,-384
1922315,-384
1923087,-384
19231,-384
1924245,-384
1924883,-384
1924963,-384
1926959,-384
1927121,-384
1928263,-384
1929049,-384
1931183,-384
1935243,-384
193727,-384
1938321,-384
1940271,-384
1942291,-384
1946643,-384
1946907,-384
1950029,-384
1951245,-384
1952639,-384
198859,-384
201791,-384
202399,-384
203843,-384
20407,-384
206279,-384
207669,-384
208893,-384
210545,-384
21393,-384
215573,-384
221627,-384
223741,-384
225019,-384
226037,-384
226691,-384
229497,-384
229575,-384
229999,-384
231283,-384
232335,-384
232473,-384
244169,-384
245783,-384
255183,-384
256851,-384
257135,-384
258197,-384
259255,-384
261025,-384
263321,-384
264299,-384
272009,-384
272835,-384
273717,-384
276471,-384
277169,-384
277947,-384
277981,-384
281133,-384
281223,-384
281751,-384
283373,-384
284691,-384
286085,-384
286263,-384
287539,-384
292885,-384
296319,-384
298505,-384
300343,-384
302395,-384
304669,-384
304967,-384
307285,-384
307519,-384
317021,-384
31819,-384
318533,-384
319065,-384
319415,-384
320313,-384
321943,-384
322457,-384
323285,-384
324453,-384
324817,-384
325255,-384
325731,-384
333471,-384
334747,-384
339465,-384
339495,-384
34249,-384
343029,-384
34865,-384
352803,-384
353187,-384
355471,-384
35737,-384
35773,-384
359485,-384
360557,-384
361485,-384
361895,-384
366201,-384
369129,-384
36999,-384
370111,-384
370351,-384
371073,-384
371849,-384
373851,-384
374259,-384
375483,-384
37611,-384
376489,-384
377343,-384
381963,-384
382793,-384
383655,-384
385115,-384
388125,-384
392461,-384
394683,-384
398861,-384
411891,-384
416339,-384
416505,-384
419649,-384
423801,-384
425797,-384
427331,-384
429129,-384
432189,-384
435399,-384
43703,-384
438111,-384
440171,-384
441067,-384
4417,-384
44423,-384
444255,-384
445171,-384
44797,-384
448325,-384
448517,-384
450289,-384
451607,-384
45475,-384
456553,-384
458593,-384
460459,-384
46085,-384
461245,-384
462831,-384
467473,-384
472147,-384
475829,-384
477419,-384
480713,-384
480771,-384
481555,-384
482031,-384
482061,-384
482381,-384
483109,-384
484095,-384
485745,-384
48827,-384
494811,-384
496339,-384
49711,-384
497363,-384
499357,-384
502693,-384
505809,-384
506085,-384
50805,-384
50887,-384
51291,-384
51443,-384
514567,-384
5147,-384
515711,-384
518459,-384
518783,-384
526405,-384
530069,-384
532047,-384
534857,-384
536731,-384
538505,-384
539865,-384
542273,-384
542315,-384
543291,-384
544381,-384
544759,-384
54717,-384
547639,-384
548073,-384
548523,-384
549243,-384
549809,-384
550131,-384
551815,-384
553353,-384
554179,-384
55585,-384
557905,-384
561895,-384
562583,-384
56553,-384
567651,-384
570563,-384
571377,-384
57247,-384
573281,-384
573683,-384
574163,-384
575179,-384
580423,-384
581197,-384
582499,-384
583275,-384
586531,-384
587461,-384
594955,-384
595531,-384
599711,-384
599849,-384
601983,-384
603773,-384
603979,-384
607137,-384
610129,-384
612919,-384
615609,-384
616199,-384
616313,-384
616877,-384
618889,-384
621551,-384
622257,-384
625101,-384
625223,-384
627267,-384
630313,-384
63351,-384
63689,-384
637647,-384
64045,-384
640621,-384
641853,-384
645807,-384
646517,-384
646813,-384
650183,-384
651049,-384
65167,-384
656167,-384
65617,-384
65891,-384
66035,-384
660689,-384
661211,-384
662527,-384
666159,-384
667059,-384
670449,-384
671015,-384
672917,-384
673223,-384
673301,-384
676419,-384
679501,-384
682903,-384
684843,-384
68685,-384
689611,-384
690617,-384
69273,-384
692889,-384
693689,-384
696303,-384
697331,-384
69869,-384
699603,-384
707551,-384
70757,-384
708503,-384
708551,-384
709141,-384
71043,-384
710943,-384
711245,-384
711377,-384
712007,-384
718499,-384
718533,-384
718831,-384
719685,-384
71987,-384
721735,-384
724045,-384
726185,-384
728091,-384
733127,-384
733649,-384
73395,-384
736865,-384
737273,-384
737507,-384
741005,-384
743799,-384
747701,-384
749327,-384
750773,-384
755135,-384
755277,-384
7585,-384
758801,-384
759019,-384
760237,-384
760305,-384
760557,-384
760973,-384
764891,-384
765305,-384
76771,-384
770823,-384
771273,-384
772745,-384
774297,-384
77913,-384
779433,-384
780225,-384
781097,-384
783967,-384
78491,-384
78553,-384
786189,-384
786267,-384
788905,-384
789617,-384
790923,-384
791035,-384
791329,-384
793633,-384
7939,-384
794845,-384
795233,-384
795491,-384
799079,-384
803213,-384
805705,-384
808451,-384
808681,-384
813357,-384
814681,-384
815935,-384
817393,-384
817585,-384
818667,-384
820503,-384
825713,-384
825893,-384
826091,-384
82657,-384
835915,-384
837919,-384
839151,-384
839583,-384
839813,-384
839915,-384
843105,-384
847193,-384
849487,-384
851501,-384
854747,-384
857367,-384
85997,-384
864055,-384
865195,-384
865611,-384
870617,-384
873343,-384
874493,-384
877905,-384
87977,-384
881783,-384
8827,-384
883517,-384
884145,-384
885623,-384
888837,-384
888895,-384
890441,-384
891113,-384
892117,-384
89355,-384
895681,-384
898349,-384
900099,-384
902559,-384
903567,-384
906725,-384
908577,-384
909467,-384
910359,-384
912419,-384
912749,-384
913575,-384
914561,-384
917463,-384
919099,-384
926993,-384
927123,-384
927305,-384
932835,-384
933183,-384
93335,-384
936587,-384
937033,-384
939415,-384
941917,-384
942257,-384
943293,-384
944791,-384
946971,-384
949551,-384
952831,-384
953405,-384
954351,-384
954747,-384
955973,-384
956359,-384
961105,-384
961179,-384
963453,-384
967515,-384
968979,-384
970479,-384
975113,-384
976923,-384
978457,-384
98001,-384
980955,-384
981573,-384
982351,-384
983803,-384
983901,-384
984675,-384
985769,-384
987351,-384
990539,-384
990721,-384
991215,-384
994605,-384
994621,-384
996463,-384
996921,-384
